song_idx,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
608,6nwRC0UkS1MdOOMjcJsrbX,Hariharan;Kavita Krishnamurthy,Bombay,Tu Hi Re - Bombay / Soundtrack Version,56,435493,False,0.445,0.188,3,-13.885,1,0.0336,0.158,0.0,0.0958,0.357,99.718,4,pop-film
609,2RCsqMmOl95kCPGxU1DZec,Sujatha,Hits of A.R.Rahman Nenjame,"Mel Nattu Isai (From ""Jodi"")",22,70885,False,0.638,0.907,4,1.416,0,0.0487,0.284,0.0,0.368,0.594,112.972,4,malay
610,6fH2K0r6BvpN1ohX0rgceq,Kiko Chicabana,Não Vale um Real,Não Vale um Real,45,133001,False,0.681,0.979,7,-3.474,1,0.0467,0.271,0.0,0.381,0.961,159.979,4,forro
611,6uZDWzACbbaAGJBAjhg4su,夜光性アミューズ,夜光性イントロデュース,夜光性イントロデュース,30,219581,False,0.513,0.939,1,-4.738,1,0.182,0.0164,0.00292,0.39,0.379,170.032,4,j-idol
612,62FqttV28C4sWWTB3VwCOJ,John Lindberg Trio,Brand New Philosophy,I'm on Fire,34,166160,False,0.579,0.899,4,-6.507,1,0.0634,0.439,0.00111,0.148,0.531,167.761,4,rockabilly
613,31TxQlV1owDhlyFiJvMfuW,Salim–Sulaiman;Shreya Ghoshal,Heroine (Original Motion Picture Soundtrack),Khwahishein,42,237026,False,0.466,0.478,11,-6.221,0,0.0312,0.609,0.0,0.0837,0.107,145.112,3,folk
614,6pdtl7kB0Z7wmzCnNf1Z0Q,Nick León;Kelman Duran,Rompe Discoteka,Apretao - Kelman Duran Remix,16,246575,False,0.27,0.843,5,-8.484,0,0.0384,0.0858,0.907,0.093,0.0687,102.01,4,club
615,5480lwgCg8oeilJu0JmxqV,Emmerson Nogueira,Versão Acústica 2,Every Little Thing She Does Is Magic,40,190400,False,0.549,0.415,2,-8.981,1,0.0298,0.815,0.0,0.276,0.39,154.775,4,mpb
616,5HrDA3N0ksfsqXamG0r4nR,Brenda Lee,All I want For Christmas Is Music,Rockin' Around The Christmas Tree,0,123453,False,0.631,0.569,5,-5.956,0,0.0438,0.728,0.0,0.27,0.874,71.078,4,rockabilly
617,6ylhMPeBV9kF5dYvBAO2tQ,Hillsong Worship;Reuben Morgan,Glorious Ruins,Christ Is Enough,59,320986,False,0.366,0.812,11,-4.609,1,0.034,0.00946,0.0,0.292,0.241,79.962,4,world-music
618,3KWQwppcl2EpUfbq3LXmt0,I Monster,A Dense Swarm of Ancient Stars,Lust for a Vampyr,52,273506,False,0.588,0.503,1,-12.58,1,0.0305,0.00143,0.187,0.417,0.395,95.734,4,trip-hop
619,5mEJHNaQvNQUuXvAtXXhGK,Calle 13,Calle 13 (Clean Version),Se Vale To-To,21,230306,False,0.699,0.739,10,-6.256,0,0.0641,0.00428,3.65e-06,0.076,0.429,175.979,4,afrobeat
620,2Ey6v4Sekh3Z0RUSISRosD,Derek & The Dominos,70s Christmas Party,Layla,0,423680,False,0.459,0.89,1,-3.246,1,0.0487,0.451,0.11,0.306,0.447,115.654,4,british
621,0MeV7qXq0uiTFss0NJpLcD,Ex-Voto,Anno Domini,If I Never,21,268280,False,0.545,0.833,9,-11.767,0,0.0414,0.000112,0.761,0.135,0.754,119.971,4,goth
622,7jmHyHMEqm9MJWiMAneF05,Ben E. King,Don't Play That Song,Stand by Me,67,175493,False,0.632,0.232,9,-12.326,1,0.0318,0.428,4.95e-06,0.215,0.673,119.136,4,r-n-b
623,1sUTfgduT0WIQO8kXKXxLC,Jon Bon Jovi,Blaze Of Glory,"Blaze Of Glory - From ""Young Guns II"" Soundtrack",68,335240,False,0.55,0.618,7,-9.822,1,0.0307,0.0564,2.62e-05,0.0937,0.429,78.61,4,hard-rock
624,0d1JQdBaeetUo8xAiKCT3C,Pritam;Anupam Amod;Rahat Fateh Ali Khan,Jannat 2 (Original Motion Picture Soundtrack),Tera Deedar Hua,55,347573,False,0.58,0.846,2,-3.464,1,0.0523,0.592,0.0,0.113,0.774,89.952,4,indian
625,5Zrx6EtgUwkeyhAocvZtBW,Mame Khan,Folk @ Coke Studio @ MTV,Chaudhary,41,423613,False,0.457,0.703,6,-6.523,1,0.191,0.486,9.38e-06,0.121,0.813,167.962,4,indian
626,1JwPzJ02ExtqnDQEckEPEf,Sickflip,Dark Ages EP,Desert Bae,28,218666,False,0.683,0.648,11,-4.678,1,0.236,0.0227,0.086,0.0689,0.151,180.233,4,electronic
627,5PfkLW69iqzgK6HEPa2Zp0,The Prophet,"Hardcore Evolution, Vol. 1: Devils Mode",Listen to Your Hardcore,15,177764,False,0.596,0.85,9,-0.747,0,0.341,0.0546,2.05e-05,0.124,0.155,175.001,5,happy
628,3rZ2Aq4UrN6dqPmGxc50kY,La Sonora Dinamita;RCA,Sabor Global,No Te Pongas Brava - RCA Remix,32,251076,False,0.737,0.77,5,-5.657,0,0.0364,0.00792,0.254,0.385,0.712,90.001,4,salsa
629,6n3hvW61UezCAXz3PRyqCN,ALEX,BLOOD CLUB (Deluxe Edition),BLOOD CLUB,16,297812,False,0.756,0.927,0,-7.797,1,0.147,0.06,0.343,0.111,0.22,103.984,4,club
630,2ixabSVbccs9np9r5CpbWW,FKA twigs;Headie One;Fred again..,Don't Judge Me,Don't Judge Me,48,213679,True,0.61,0.625,9,-8.393,0,0.38,0.454,0.0043,0.109,0.236,96.063,4,trip-hop
631,2WlAxiLHUOYSlB9FkqblDk,Promoting Sounds;Yung Trench;PRAYER,OnlyFans,OnlyFans,58,158540,True,0.745,0.612,5,-5.86,0,0.0816,0.0856,0.0,0.088,0.461,151.998,4,sad
632,4aZEdiV1jqELg3AZ4IEIhT,Hardsequencer,Brain Crash,Brain Crash,22,316493,False,0.519,0.79,7,-10.327,1,0.0626,0.00866,0.00693,0.0999,0.474,166.434,4,happy
633,2qRQURW6kHzfiy08C75syo,Carcass,Surgical Steel (Complete Edition),Mount of Execution,14,505040,False,0.276,0.98,4,-5.422,0,0.115,2.21e-05,0.0947,0.0799,0.132,135.219,4,grindcore
634,6EmQbBIoWCG8Cu4BLOAFPJ,Pedro Laurenz;Alberto Podestá,Presentando a Pedro Laurenz,Recién,19,161000,False,0.557,0.278,0,-8.012,0,0.0387,0.978,0.875,0.166,0.659,121.675,4,tango
635,7xnElMPFCmSlMJ0AY2hnxc,Whales;Fraxo;Lox Chatterbox,Dead To Me Slow + Reverb,Dead To Me - Slow + Reverb,73,267227,False,0.682,0.543,1,-8.66,1,0.0688,0.261,0.0,0.108,0.112,127.526,4,dub
636,7z1XTc1Qd7wjfY5qK3pGNM,Humbreaders,ギター,ライブハウスで会おうぜ,32,237680,False,0.359,0.882,2,-3.81,1,0.0627,0.007,1.75e-06,0.287,0.521,143.819,4,j-rock
637,0P73ytAPCC75fK8uXryskh,Cassiane,Não Pare Agora,Não Pare Agora,43,269775,False,0.521,0.534,2,-7.343,1,0.04,0.436,0.0,0.129,0.168,138.119,4,brazil
638,0X214IiDWGaV68nzAnyGZW,Oliverse,Play With Fire,Play With Fire,53,193600,False,0.472,0.979,11,-1.271,0,0.043,0.0474,0.00032,0.128,0.57,149.991,4,dub
639,4Etk7YJv4vOAA4ekfRhxbf,Ian Bagg,Conversations,The Intern,21,257184,True,0.43,0.902,5,-10.702,1,0.925,0.932,5.11e-06,0.93,0.238,95.233,3,comedy
640,0EaHW2BpzOP4P06FqUwkqL,İlhan İrem,Dünden Yarına,Yazık Oldu Yarınlara,40,248200,False,0.617,0.555,4,-12.872,0,0.0328,0.332,0.255,0.258,0.691,107.352,4,j-pop
641,2NtlwRykLnclk7IGodmjmt,Akon,De ese gran pop de los 00's,Lonely,0,235266,True,0.627,0.627,5,-5.861,0,0.0341,0.367,0.0,0.294,0.555,90.061,4,dance
642,3Qxa3EoBvtf01i4TDe8vy7,Hans Zimmer;Pete Haycock,Hans Zimmer: Epic Scores,Thunderbird [Thelma & Louise],16,466546,False,0.23,0.527,9,-11.377,1,0.052,0.113,0.862,0.684,0.138,136.285,4,german
643,6yaskcE6j8qsypsSxMSaeL,Ashley Kutcher,Love You More,Love You More,62,169765,False,0.365,0.257,3,-9.979,1,0.0504,0.89,0.0,0.12,0.412,172.171,4,songwriter
644,5NItI4mEfxJqhnyaVRjMDR,Webb Pierce,Golden Hits - Volume I (Vol. 1),I'm Walking the Dog,22,143730,False,0.374,0.439,9,-10.924,1,0.0309,0.679,0.000209,0.132,0.83,144.654,4,rockabilly
645,0lZ1SU9lES6W7y10LCMS9o,Rustage;Shofu;Shwabadi;Connor Quest!;Breeton Boi;954mari;PE$O PETE;Shao Dow;Lex Bratcher;Louverture;Khantrast,Supernova,Supernova,45,325714,True,0.834,0.889,9,-4.504,0,0.294,0.461,0.0,0.0906,0.749,140.078,4,anime
646,5GmhrrcziQz36B3R4AyJYE,Seven Lions;Skyler Stonestreet,Where I Won't Be Found,Freesol,48,210884,False,0.443,0.727,0,-5.171,0,0.0984,0.0987,9.35e-06,0.118,0.424,74.827,4,dubstep
647,6ARVCUb65BrAyRbNfiZxUV,Roberto Goyeneche;Atilio Stampone y su Orquesta Tipica,Cantor de Pueblo: Roberto Goyeneche,Afiches (with Atilio Stampone y su Orquesta Tipica),27,185600,False,0.35,0.28,0,-10.395,0,0.055,0.94,0.00206,0.159,0.44,83.299,4,tango
648,4X0fU1n8SLoXdk9Y6KTaw1,CPM 22,Ao Vivo no Rock In Rio,Irreversível - Ao Vivo,33,254489,False,0.366,0.989,5,-5.431,1,0.1,0.000546,7.63e-06,0.733,0.541,92.345,4,emo
649,1HkRBvClGlCu8s2CCX9QGM,AFI,Halloween Scary Party,Halloween,0,238106,False,0.286,0.929,11,-8.494,0,0.091,0.00231,0.00074,0.0946,0.127,99.762,4,ska
650,7CWG9jy1X7xqtlWXsFjLwO,Autopsy,"Tourniquets, Hacksaws & Graves",Savagery,13,141517,True,0.238,0.956,8,-5.126,1,0.123,4.71e-06,0.22,0.0653,0.179,104.814,4,grindcore
651,00BHbc5GB5d35gsi8IsmZl,Jorge Drexler,Sus primeras grabaciones 1992-1994 (La luz que sabe robar- Radar),No te creas,17,231893,False,0.623,0.803,1,-5.523,0,0.0327,0.438,4.58e-05,0.165,0.645,126.61,4,afrobeat
652,7qHPp1beQupJUzwRyVtoyy,Chord Overstreet,Hold On,Hold On,35,198853,False,0.609,0.443,2,-9.681,1,0.0546,0.469,0.0,0.0829,0.166,119.967,4,acoustic
653,0lFbEWKabh3xYmmrzp5bLE,Guaynaa,Perreo Tenebroso Vol. 5,Mera,0,199400,True,0.806,0.881,6,-5.231,1,0.252,0.178,7.74e-06,0.356,0.961,176.07,4,reggae
654,2fnzfTG0Cg1nkI0tboLzzx,Gerardo Paz,Chacra,Brisas,23,127068,False,0.621,0.49,9,-4.37,1,0.0463,0.901,0.83,0.31,0.401,159.61,4,guitar
655,3aFXI603MlJBRv9XgBQiqm,Elena Kamburova,Дрёма. Русские колыбельные,Колыбельная светланы,14,223306,False,0.324,0.0917,7,-19.377,0,0.0384,0.912,0.000868,0.224,0.0592,120.87,4,romance
656,5UtcEYRfaqBRzXsoG8ARts,Aitana;Emilia;Ptazeta,Frescura y Perreo,Quieres,1,213666,False,0.796,0.646,11,-3.925,0,0.158,0.0744,0.0,0.127,0.663,180.03,4,spanish
657,64tUv2aAhLl2rZCtho95Cf,Almafuerte,Trillando la Fina,Mamuil Mapu,21,170173,False,0.559,0.957,2,-3.607,1,0.0502,0.000819,3.94e-06,0.226,0.379,109.995,4,heavy-metal
658,7wWrh9TNJYmIicCg8fupuz,Jayke Orvis,Its All Been Said,Dreadful Sinner,21,282019,False,0.626,0.557,7,-10.568,0,0.0414,0.408,0.149,0.165,0.276,122.087,4,goth
659,0wJoRiX5K5BxlqZTolB2LD,Jimi Hendrix,Are You Experienced,Purple Haze,71,170813,False,0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9,4,blues
660,0p2EqKndSXqrbgkqV8L1Ev,Boehm;Young Jae,Astronaut In The Ocean,Astronaut In The Ocean,42,177380,False,0.775,0.728,5,-7.103,0,0.173,0.131,0.0,0.111,0.549,126.024,4,deep-house
661,3y2kWqVwRjwU49sbz5QGRD,Simple Plan;Julian Emery,Get Your Heart On! (Deluxe Edition),Astronaut,54,220746,False,0.456,0.879,9,-3.457,0,0.0353,0.00197,0.0,0.095,0.536,148.131,4,punk-rock
662,507bYMYfbm6sUS9iEAaeSd,Seether;Amy Lee,Disclaimer II,Broken,70,258333,False,0.448,0.61,3,-2.695,0,0.0342,0.0102,0.000491,0.135,0.214,123.762,4,grunge
663,4jCxB08UPEgCRa1JXRNIpt,Susumu Yokota,Acid Mt.Fuji (2016 Remaster Deluxe Edition),Tanuki,12,523755,False,0.743,0.961,6,-9.085,1,0.0913,0.208,0.892,0.453,0.336,128.853,4,idm
664,4R15Azfk4yVZZVXYQKfR3b,Kalado,Nima Duss Riddim,Garrison Telling - Radio Edit,20,175866,False,0.855,0.945,1,-1.633,1,0.275,0.0583,0.0,0.307,0.94,100.03,4,j-dance
665,4LGI3DKlPcgg2auAWf4Jfl,Karen Mok,回蔚-莫文蔚專輯,外面的世界,50,271786,False,0.452,0.161,11,-14.383,1,0.0346,0.963,0.00102,0.0983,0.173,131.644,4,mandopop
666,6eZ9EhaBzlqSehWEdMAIeZ,Pablo,Êee Paixão (A Voz Romântica),Pra Não Chorar um Dia,40,231093,False,0.692,0.603,7,-8.056,1,0.0308,0.335,0.0,0.6,0.66,131.856,4,forro
667,0eEJrthp6PcMd33xs2NLrc,Dope,Felons and Revolutionaries,Debonaire,60,152626,False,0.586,0.889,11,-4.331,0,0.0488,1.35e-05,0.607,0.0715,0.837,140.535,4,industrial
668,5E68Eakjh74fk59dOhv8VX,Blake Rules;Netherfriends,Kids Trap 3,Puppies,17,126964,False,0.72,0.558,6,-9.389,0,0.425,0.841,0.00695,0.11,0.113,83.796,4,kids
669,1FvGtid4hstXGTMqZWHAHM,Juliano Son,Livres ao Vivo em São Paulo,Milagres - Ao Vivo,43,434468,False,0.265,0.656,0,-6.486,1,0.036,0.0096,0.000277,0.27,0.0691,143.864,4,brazil
670,0PINNy1r5eEILOuHpnjl5d,Estas Tonne,Internal Flight (Remastered),Internal Flight (Remastered),47,3876276,False,0.3,0.64,4,-9.266,0,0.0367,0.946,0.893,0.0783,0.212,159.624,4,guitar
671,4gXu137yeVFxHaWnXMxTWJ,Shantanu Avinashi,Aap Jo Is Tarah Se Tadpayenge,Aap Jo Is Tarah Se Tadpayenge,46,54381,False,0.397,0.308,6,-7.512,0,0.17,0.604,0.0,0.364,0.509,46.592,3,indian
672,0Uyi3DHJMoGURtYihR6LAN,Trivecta;Sarah de Warren,The Way Back Up,Half A World Away (feat. Sarah de Warren),39,267200,False,0.309,0.687,0,-6.085,1,0.0455,0.257,0.0,0.104,0.11,150.074,4,dub
673,5ktc8d1y2Gd0ug5OpNm6Ia,David Guetta;Bebe Rexha,I'm Blue - Hits of 2022,I'm Good (Blue),13,175238,True,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,4,dance
674,6JPLbh80zCpwbxiysUVlEm,Sorriso Maroto,Por Você Ao Vivo,Engano,52,203386,False,0.589,0.742,1,-8.142,0,0.038,0.624,0.0,0.773,0.785,144.49,4,pagode
675,4FwfiZYw2hm4CkoZctZIDq,Reginaldo Rossi,Cheio De Amor,Em Plena Lua De Mel (Dina),47,202613,False,0.365,0.87,9,-6.544,0,0.266,0.0981,0.0,0.304,0.483,79.471,4,j-pop
676,1QgccuE3F6F92kJUTpswy0,Loretta Lynn,Best 70s Rock Tunes,"I Love You, I Love You",0,160050,False,0.565,0.234,7,-8.089,1,0.0286,0.723,0.000354,0.0854,0.484,85.274,3,country
677,5OYCHXsuACS1yIWLgxgltY,Gryffin;Elley Duhé,Larga Vida al Electro,Tie Me Down,2,218239,False,0.608,0.845,6,-2.292,1,0.0597,0.136,0.0,0.111,0.322,98.976,4,edm
678,4FeczSomVWVyU4FW7xDeAI,A.R. Rahman;Chinmayi;Murtuza Khan;Qadir Khan,Guru (Original Motion Picture Soundtrack),Tere Bina,66,309640,False,0.744,0.7,2,-7.663,1,0.0375,0.278,0.000155,0.068,0.867,144.033,4,pop
679,4mmJ9f97Yr1E7YuEu92ir2,Martin Solveig;Good Times Ahead,Intoxicated,Intoxicated,49,255626,False,0.806,0.85,0,-4.608,1,0.0619,0.00255,0.178,0.139,0.581,125.019,4,disco
680,4nyY8oVjbX2d4qzlpiVM5n,Zara Larsson,Poster Girl,Ruin My Life,65,190050,True,0.608,0.71,11,-4.998,1,0.0636,0.43,0.0,0.0903,0.613,124.985,4,swedish
681,4WflBT5aJpDmDZUx9ILewW,Caê,Brasil Novo,Bim-Bim-Bim,20,195891,False,0.778,0.76,7,-6.408,1,0.044,0.521,0.0747,0.175,0.895,122.108,4,afrobeat
682,2ZowEqPtfAsvA9Of2RWcw1,Carlos Di Fulvio,"Carlos Di Fulvio ""El Amigo""",Campo Afuera,26,144493,False,0.546,0.517,2,-7.28,1,0.0409,0.893,0.000204,0.125,0.803,157.701,3,guitar
683,6fLNycJieawvLbND9UXoNQ,Lu Han,重啟,致愛,42,193373,False,0.62,0.596,7,-5.621,1,0.0368,0.0506,0.0,0.0888,0.351,89.978,4,mandopop
684,6njG9CbhFC2FrCEVroE0ma,Alter Bridge,Fortress,Cry of Achilles,47,390866,False,0.311,0.983,6,-4.042,1,0.177,0.000139,0.000252,0.483,0.213,139.921,4,grunge
685,3h5YZTfJ4BBpvLVHS6lGUl,Mukesh;Kanchan;Kalyanji-Anandji,Dharmatma,Kya Khoob Lagti Ho,58,239133,False,0.429,0.644,6,-9.102,1,0.0383,0.723,7.17e-05,0.383,0.658,132.216,4,pop-film
686,4mNyO53ZehHoxIRzlReaNI,Hank Williams;Drifting Cowboys,The Complete Hank Williams,Message To My Mother,9,243266,False,0.435,0.197,0,-13.696,1,0.033,0.948,0.00592,0.381,0.355,128.541,4,honky-tonk
687,3FAclTFfvUuQYnEsptbK8w,Amy Winehouse,Back To Black (Deluxe Edition),Back To Black,81,241293,True,0.403,0.422,7,-13.964,0,0.0373,0.134,2.05e-05,0.0861,0.378,122.728,4,british
688,3gFPKPgGcyF5uicR0ODcXp,Nusrat Fateh Ali Khan;A1Melodymaster,Reformed,Khooni Akhiyan,37,287601,False,0.64,0.969,10,-3.221,0,0.108,0.000329,7.18e-06,0.27,0.514,100.003,4,folk
689,1xc9r9pgQ3CG7iViKPf0cQ,SPYAIR,BEST,イマジネーション,57,179133,False,0.481,0.938,1,-2.967,1,0.0593,0.00239,2.53e-05,0.118,0.589,101.922,4,j-pop
690,5itiesyKLSZfMcWkk2zGrw,Noisekick;Paranoizer,TERRORDRANG,HET DEED PIJN,17,259578,False,0.451,0.967,6,-5.422,0,0.106,0.00217,0.0145,0.373,0.581,137.568,4,happy
691,7EjatvVN2Y2GjpvKSyWJR4,Pritam;KK,Life In A Metro (Original Motion Picture Soundtrack),Alvida,54,338586,False,0.287,0.654,2,-5.57,1,0.0374,0.593,7.3e-06,0.11,0.241,84.015,4,indian
692,16335QyvKibibylkzB5n36,Kato,Sleep Anime Lofi Beats,Departure Lofi (Hunter X Hunter),57,83432,False,0.29,0.0778,10,-24.414,0,0.0314,0.938,0.901,0.0981,0.13,56.458,5,anime
693,6Owc2SuzwO3LW1SAODYK3l,Sigala,Melody,Melody,75,167142,False,0.63,0.91,10,-2.681,0,0.058,0.0231,1.91e-06,0.125,0.525,123.017,4,edm
694,5xo01RlIlMgQMMI19rY8Xb,Jason Allen,Known Alias,Destination Wedding / Ghost / Teaming Up With A Prostitute,20,146374,False,0.648,0.411,1,-15.597,1,0.925,0.808,0.0,0.697,0.746,139.042,4,comedy
695,6NHjL6DkSsaGjFz2KJN1q2,LUDMILLA,Numanice (Ao vivo),Cheiro Bom do Seu Cabelo - Ao vivo,55,167313,False,0.629,0.65,9,-6.209,1,0.0374,0.732,6.51e-06,0.26,0.896,91.963,4,pagode
696,72ImaMPl5PWYPj7fwEgghc,Floyd Cramer,Originals,Last Date,13,142160,False,0.742,0.311,0,-14.76,1,0.0362,0.731,0.265,0.158,0.608,109.679,3,honky-tonk
697,388SoYk4G92QiztxaS2bPn,Mavado,Day Break Riddim,Nuh Bleach Wid Cream,23,173499,False,0.63,0.884,0,-2.974,1,0.156,0.321,0.0,0.352,0.408,68.005,4,j-dance
698,5zD3d3m97Ferk4pgkUPEmb,Shane O,Dark Room,Dark Room,51,193802,False,0.723,0.612,2,-3.912,0,0.0673,0.203,3.01e-06,0.112,0.418,82.885,4,dancehall
699,3kGUnF2HDwP9NyficM8WSP,Danny Byrd;I-Kay,Rave Digger,Ill Behaviour,20,293600,False,0.534,0.96,1,-2.519,1,0.0601,0.163,0.000457,0.282,0.407,175.007,4,drum-and-bass
700,3wz2vWhYnnBoFmgMkqtzLy,Chani Nattan;Inderpal Moga,Daku,Daku,75,131077,False,0.847,0.558,8,-5.855,0,0.0663,0.325,0.0,0.135,0.495,98.062,4,pop
701,7vWDTrEfPsNGn9a8QQoFTF,Arkadiy Pogodin,Estrada 30-kh: Luchshie otechestvennye ispolniteli 30-kh godov XX veka,Ja zhdu pis'ma,0,188787,False,0.614,0.355,9,-11.325,0,0.0406,0.965,0.00019,0.685,0.838,115.093,4,romance
702,1sK28tbNrhhKWRKl920sDa,Oh The Larceny,Oh the Larceny,Check It Out,50,161500,False,0.645,0.945,5,-3.516,0,0.0862,0.017,0.00122,0.318,0.718,120.029,4,blues
703,4ifsvVS1Or4RgnXJaTplm7,Aunty Donna;Montaigne;Boilermakers,The Album,The Best Freestylers in the World,21,278400,True,0.885,0.696,1,-5.876,1,0.314,0.045,0.0,0.652,0.562,100.034,4,comedy
704,3nxQsiBxMP7f1Ey4J7YqNs,Las manos de Filippi,Los Métodos Piqueteros,Los Métodos Piqueteros,36,208200,True,0.733,0.678,9,-6.745,0,0.0326,0.0138,0.0,0.168,0.938,114.004,4,ska
705,3N3g9jalEoBHX99tUszeQ7,Awakend;Azuria Sky,Forever By Your Side,Forever By Your Side,35,247741,False,0.542,0.836,2,-4.022,1,0.0438,0.00905,0.00131,0.139,0.278,93.002,4,dubstep
706,2nyIjv0ODqEcahN2W3siDq,Miasmatic Necrosis,Apex Profane,Degloved,12,32601,False,0.091,0.875,5,-5.851,0,0.145,5.55e-06,0.618,0.193,0.448,210.962,4,grindcore
707,1TmBaKkDUu0akM9xzSxRia,Red Hot Chili Peppers,Return of the Dream Canteen,Bag of Grins,62,306434,False,0.486,0.812,0,-6.244,1,0.0553,0.0106,0.0116,0.201,0.303,112.648,4,alt-rock
708,2SxeNZphx2bH5kju5Ntu8P,Stereoclip,Airplane Lesson,Airplane Lesson,54,252145,False,0.532,0.448,7,-13.169,0,0.241,0.671,0.939,0.0978,0.13,123.034,4,electronic
709,7EKylE34yNJV97yIYgwwTl,OneRepublic,TickTok Back To School 2022,I Ain't Worried,2,148485,False,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4,piano
710,2P9DYIl04lwa4qpVwP5gQB,Das Lumpenpack,Gisela,Gisela,42,211726,False,0.352,0.753,6,-5.601,1,0.0657,0.00606,0.0,0.332,0.53,130.029,4,german
711,0Rv8J2jCczm7nxMurGBIcG,Godsmack,Halloween Spooky Party 2022,Vampires,0,227240,False,0.486,0.843,7,-6.085,1,0.0635,7.21e-05,0.682,0.0709,0.412,90.016,4,alt-rock
712,2goNJ3LOJ5XjLF41HIWDy7,Model 500,No Ufo's (Original Version),Future - Vocal,10,302733,False,0.782,0.795,11,-16.376,1,0.0755,0.000345,0.817,0.307,0.878,127.604,4,detroit-techno
713,6j7zXlw0L2qHxVxmMb5qBm,Cliff Richard & The Shadows,Summer Holiday,Summer Holiday,27,133762,False,0.555,0.174,4,-21.151,1,0.0317,0.884,6.96e-06,0.1,0.658,130.261,4,rockabilly
714,2e1lf1z0NxVOs8emvamnW4,Teenage Bottlerocket,Stealing the Covers,Robocop Is a Halfbreed Sellout,23,153626,False,0.491,0.952,2,-3.487,0,0.14,0.00634,9.7e-06,0.307,0.59,98.076,4,power-pop
715,2YzJaHvzsEb1LzGugXIduK,Jay Chou,11月的蕭邦,楓,58,275026,False,0.502,0.435,0,-7.177,1,0.0292,0.76,0.0,0.135,0.145,134.425,4,mandopop
716,0G8hno6jivjQvhaoJfR5qK,Pyotr Ilyich Tchaikovsky;Berliner Philharmoniker;Mstislav Rostropovich,Weihnachten Klassik 2022,"The Nutcracker (Suite), Op. 71a, TH. 35: IIf. Dance of the Reed-Pipes (Mirlitons)",0,155000,False,0.45,0.0485,2,-31.079,1,0.038,0.972,0.911,0.172,0.316,126.978,4,classical
717,0UzsDmdpw0Q14KU4hieQss,Craig David,Born to Do It,Fill Me In,63,257200,False,0.682,0.744,8,-6.981,1,0.0365,0.376,0.00951,0.06,0.827,132.493,4,british
718,4Gjg1gNghCaHMuiTT52Zzj,Tá Na Mente;Vitinho,Fato Consumado / Quem Muito Quer Nada Tem (Ao Vivo),Fato Consumado / Quem Muito Quer Nada Tem - Ao Vivo,50,247078,False,0.421,0.734,7,-5.259,1,0.0475,0.579,0.0,0.919,0.711,76.937,4,pagode
719,3pW34X1vEMivx7cODfR7m7,Clean Bandit;Julia Michaels;Matoma,EDM Hits,I Miss You - Matoma Remix,0,211312,False,0.555,0.737,5,-4.728,1,0.107,0.314,0.0,0.243,0.65,105.094,4,funk
720,0Qxis7LXvwqhCO2qOKCmLX,Tanzeel Khan;Aashna Hegde,Befikar,Befikar,67,204923,False,0.7,0.502,11,-8.958,1,0.0425,0.603,0.0,0.08,0.407,129.977,4,pop
721,12oFSoib1tf0r2rd1Fgsfe,India Martinez;Marc Anthony,Convénceme,Convénceme,61,208567,False,0.59,0.552,0,-8.422,0,0.388,0.5,0.0,0.12,0.241,167.854,4,spanish
722,2oDCxy29DtirotGBmk36jJ,Nat King Cole,Christmas Vibes But Not Christmas Songs,L-O-V-E,0,155306,False,0.425,0.373,4,-7.543,1,0.0801,0.686,0.0,0.077,0.663,78.231,4,jazz
723,1qHPbbNOFhqMhZx06rsnAf,MC Marks,Fim da Tempestade,Fim da Tempestade,42,192000,True,0.869,0.488,9,-7.429,1,0.249,0.129,0.0,0.0936,0.621,109.815,4,funk
724,4EhSxW4yAPi6nrOG7rRYlm,Hugo Henrique,Só Dessa Vez (Ao Vivo),Mala - Ao Vivo,47,192626,False,0.564,0.63,2,-4.769,1,0.0266,0.622,0.0,0.477,0.433,101.908,4,sertanejo
725,6m2Ttdxo6kUDVPQDDcX3WH,De Doelleazen;Zender Obama,Titom!,Titom!,26,186200,False,0.603,0.981,6,-4.903,1,0.259,0.0328,1.52e-05,0.385,0.541,149.989,4,happy
726,6lteVRvoLsJ6sMbphN6yaC,my little airport,"我們在炎熱與抑鬱的夏天,無法停止抽煙",畢業變成失業,30,136294,False,0.423,0.607,0,-7.079,1,0.0382,0.0944,0.0,0.204,0.808,145.954,4,cantopop
727,2BIzYGq1Pyv5SLWEQbgNM4,Neophyte;Drokz,Harder Tunes Forever - 100% the Best in Hardstyle and Hardcore,Dit Is Mijn Leven,0,169200,False,0.543,0.999,7,-0.918,1,0.18,0.0865,0.00042,0.368,0.0466,99.99,4,hardcore
728,01LE9CWi7yaQOx3vWxwDHI,Gonzaguinha,Meus Momentos,"Espere Por Mim, Morena",43,204933,False,0.602,0.325,10,-12.039,1,0.0264,0.241,0.0,0.121,0.401,104.002,4,mpb
